productID,userId,rating,comment,label
76013378,34698,5,"Được nhiều anh/chị manager giới thiệu cuốn này, nên mình rất an tâm! Mình đọc được vài trang rồi, để đánh giá sách nói chung sách dễ hiểu, phân tích rõ ràng, hình ảnh ví dụ dễ hiểu! Mọi người ai làm data nên mua đọc nhé!",pos
276388548,30249477,5,"Đóng gói kĩ lưỡng, nhưng vẫn dơ và hơi móp, cũng ổn",pos
74021317,1213475,5,"Sách đẹp, Tiki giao hàng nhanh, đóng gói cẩn thận hơn so với những lần trước.",pos
3304875,18716664,5,Sách mới đẹp lắm. Truyện này thuộc top hot của tác giả nên mua đọc.,pos
74021317,7470136,5,hay,pos
3954355,13909343,5,Quai dồi i ơi kdkdk oksosiv kíkc ôcisivj iwiic iidiivfivo o ói với. Iciodiek o ồido đôi ơi ốc,pos
53532186,10427196,5,"Chất lượng sách tốt, nội dung giá trị",pos
3954355,27676719,5,"Đóng gói tuy sơ sài chỉ có bìa carton bọc ngoài nhưng sách vẫn nguyên vẹn, mình đang stress nên mua để đọc hi vọng đọc xong cảm thấy tốt hơn ❤️❤️❤️",pos
193151000,9293295,5,"Sản phẩm chất lượng, giao hành nhanh chóng. Luôn ủng hộ happy live.",pos
173882437,17678125,5,"Sách rất hay, giao hàng nhanh chóng",pos
74021317,21551424,5,"sách hay, ship cũng nhanh nữa",pos
74021317,15752085,5,😍,pos
145288029,16761617,5,dày :)),pos
3954355,19236948,5,"tuỵt vời luôn, sách đẹp từ bìa đến từng trang sách con chữ, những bức tranh trong ấy cũng đẹp lắm luôn",pos
74021317,28252985,5,Sách rẻ nên bìa mình cũng kh mong hơn gì so với ở hiệu sách,pos
5067169,13593398,5,"Tiki giao sách lúc nào cũng nhanh,xịn xò và đóng gói cẩn thận hết",pos
145288029,6265295,5,T,pos
74021317,21367453,5,"Sách hay, giấy tốt, đóng gói cẩn thận",pos
159004131,142714,5,"Giao siêu lâu ạ, nhưng sách đẹp.",pos
103379147,13820546,5,"Sách siu hay , đọc cuốn lắm",pos
76013378,708667,5,"Sách đẹp, giao nhanh",pos
136340700,16095997,5,"giao hàng nhanh, đóng gói cẩn thận",pos
274404957,17300876,5,Sách hay,pos
157240665,2146151,5,Sản phẩm tốt,pos
3608623,978068,5,"sách phóng tác từ Người Bán Hàng Vĩ Đại Nhất Thế Giới, nội dung hay",pos
10005245,21655474,5,Chưa bàn về nội dung vì chưa đọc tới còn tiki giao hàng nhanh đến mức k có ngôn từ nào diễn tả được nhưng có thể dùng cái hộp vừa với sách k ạ? cong sờn móp hết sách của e rồi,pos
74021317,23003008,5,"Cuốn sách khá hay và diễn biến nội tâm khá sâu sắc của một đứa trẻ 5 tuổi, mình nghĩ cuốn sách này phù hợp với mọi lứa tuổi, cách bậc phụ huynh cũng nên đọc để có thể hiểu rõ con mình hơn
Rất đáng giá",pos
78598381,1287814,5,"Sách giao có bọc nhựa nên sách k bị nhăn
Giao nhanh hơn so với dự kiến",pos
3304875,8990475,5,Sách là những câu chuyện đan xen được kể qua những bức thư. Truyền cho mình cảm hứng về niềm tin trong cuộc sống.,pos
52789367,22389865,5,"Nội dung nghe bảo là hay,in ấn đẹp sách không bị móp méo,shop nhiệt tình mọi người nên mua nhen",pos
77774625,10884793,5,"giao hàng nhanh, đóng gói rất cẩn thận, giá ok",pos
103379147,7561353,5,"tiki giao rất nhanh, chưa đọc nhưng mà bạch dạ hành quá nổi tiếng của bác keigo thì chắc là hay rồi",pos
54614797,25699679,5,kwwgwiuw,pos
163703151,24221743,5,"nhỏ gọn, bỏ túi ok😋",pos
143185998,16500941,5,"Sách in màu đẹp, chất lượng",pos
8886007,16754605,5,Mình được bạn giới thiệu nên đã cân nhắc và mua ngay trên Tiki. Đóng gói đẹp và cẩn thận. Mình sẽ tiếp tục ủng hộ.,pos
163703151,19529357,5,Sách ý nghĩa lắm.,pos
76013378,6486114,5,Hàng nhận sớm hơn 1 ngày luôn. Bất ngờ lắm luôn. 5 sao cho Tiki nhé,pos
52788072,971672,5,"nội dung hay, dựa theo câu chuyện có thật",pos
85763211,803363,5,"Giao hàng lần này tiến bộ ghê, săn hôm qua mà hôm nay đã có. Tiki gói hàng vẫn qua loa nhưng may là sách ko có sao.",pos
113530805,23681993,5,Ok la,pos
54614797,21977245,5,sách chủ yếu kể về những câu chuyện để từ đó mình biết trân trọng cuộc sống gia đình hiện tại hơn.,pos
114937969,27013094,5,"Sách đẹp mới, được đóng gói cẩn thận. Rất chất lượng. 10đỉm.",pos
275025208,30140838,5,Đúng như mô tả,pos
3608623,16993547,5,Thật may mắn khi biết đến quyển sách này. Bí mật của Thiên Ân thức tỉnh tôi sống cuộc đời có ý nghĩa. Biết ơn thầy Thái Phạm đã dẫn đường,pos
127844385,5447288,5,Sách quá đẹp và to hơn mình nghĩ,pos
127844385,7319659,5,câu chuyện về tình yêu mà luôn đúng với mọi thời gian và thời đại. rất thích quyển này.,pos
73222800,9833002,5,Hàng đẹp,pos
85763211,24900816,5,xinh tươi ngon nghẻ😚😚😚,pos
145977548,14067694,5,sản phẩm giao đúng sách mới nguyên.Sẽ mua lần tới thêm,pos
3954355,1538408,5,"Quyển này khá hay 
Liều thuốc tâm hồn cho những kẻ mới lớn 
Dạy mình biết cách chấp nhận và tạo động lực mỗi ngày 
Một món quà bạn có thể tặng ai đó cũng rất ý nghĩa",pos
53532186,14058901,5,"Chất lượng sách tốt, rõ nét, giao hàng nhanh...",pos
274363543,22437945,5,"một chiến lược đầu tư tập trung cao độ, nhà đầu tư chỉ mua duy nhất một mã cổ phiếu hoặc chứng khoán vào một thời điểm nào đó. Nhiều người tin vào triết lý, càng nhiều lựa chọn thì càng dễ mắc sai, có nghĩa là không đa dạng hóa",pos
72308265,5880753,5,Hayyy thích lắm truyện hay lắm đọc khiến mình thấy vui vẻ và trân trọng csong hơn cảm thấy tuyệt vời,pos
127844385,17855862,5,"Sách đẹp lắm, bao bọc kĩ, nói chung yêu xĩuuuuuu",pos
74021317,26437448,5,"Sách đẹp, có một vào góc bị trầy nhưng không đáng kể, giao hàng nhanh, rất tuyệt vời 🥰",pos
74021317,22109297,5,"Truyện giàu tính nhân văn, nên mua để làm giàu thêm tình yêu thương con người của trẻ.",pos
52788072,9907965,5,"hoàn toàn hài lòng, sẽ tiếp tục ủng hộ",pos
114937969,435987,5,"Sách đẹp, nội dung chưa đọc nên không biết",pos
100931414,25970139,5,"Nội dung sách hay, rất nên đọc ạ. Còn về phần đóng gói của Tiki thì mình thấy sơ sài quá, ko có chống sốc hoặc bọc bìa lại, nên mìh cũng ko yên tâm lắm khi sách được vận chuyển, giao hàng thì nhanh.",pos
113530805,22769218,5,cảm ơn shop!,pos
187827003,14217187,5,"Sách đẹp, nội dung tuyệt vời, cảm ơn nhiều ạ",pos
194959173,27080780,5,"Bìa xinh xỉu giao nhanh mà bên bán giải quyết đơn khá chậm, đợi report mới giao",pos
76013378,5484459,5,"sách này sẽ mô phỏng về cách trực quan dữ liệu, mình mới đọc được một nửa, thấy khá dễ hiểu, chất liệu sắt tốt nên chắc đắt ở chất liệu sách nữa",pos
73222800,8162153,5,Quá tuyệt vời,pos
10005245,12412903,5,"rất ưng khi sách được bọc vào túi bóng kỹ càng, nhân viên giao hàng thân thiện",pos
76013378,8136585,5,TikiNow ship siêu nhanh!!!!! Đặt tối hôm trước 10h sáng hôm sau tới nơi. Sách đẹp. Đóng gói không dùng nilon nên rất ưng ý !!!,pos
189643105,17847146,5,"Bọc kỹ càng, đóng gói cẩn thận, hàng đúng mô tả & ship nhanh lắm",pos
52329763,7217176,5,tuyệt vời,pos
3954355,8523774,5,1 cuốn sách quá nhiều cảm xúc,pos
192475873,28412901,5,Sách tốt,pos
126743464,688965,5,Giao hàng nhanh đóng gói tốt sách đẹp,pos
138226289,9137174,5,tuyệt vời,pos
73222800,20312986,5,"Giao hành nhanh hơn mong đợi, sách nhỏ cầm vừa tay, rất tiện để mang theo người. Mình rất hài lòng!",pos
272000024,14715993,5,"Sách đẹp, thơm",pos
114937969,19739379,5,tuyệt vời,pos
46789754,522878,5,"Một cuốn sách hay, giúp người đọc có thêm những cái nhìn bao quát và rộng hơn về kinh doanh. Tuy không thể so sánh với sách chuyên ngành, nhưng những người không chuyên ngành đọc cuốn này rất ổn ạ
Về hình thức: sách mới, không bẩn, mình hoàn toàn hài lòng về nhà cung cấp Tiki Tradings",pos
145288029,27651764,5,Giao hàng nhanh,pos
74021317,17824027,5,Mình đã đọc lại hai lần trong một đêm và vẫn khóc như mưa. Lời văn tác giả bình dị nhưng vẫn đủ để phác hoạ một bức tranh khổ cực của sự đói nghèo đã bảo phủ lấy nhân vật chính cùng tình yêu thương khiến trái tim người đọc lay động khôn nguôi mà cậu đã hằng mơ về,pos
50414368,5817194,5,good,pos
72308265,1773756,5,"Cuộc đời có ý nghĩa gì nếu không là sống hạnh phúc?_x000D_
_x000D_
Quyển sách này như một tình yêu, một tình yêu cuồng nhiệt, nó khiến mình lao vào ngấu nghiến khi rãnh kể cả chút thời gian ít ỏi như việc đứng chờ thang máy lên nhà._x000D_
_x000D_
Và bản thân quyển sách cũng nói về tình yêu. Tình yêu của tuổi trẻ, say đắm và dại khờ. Tình yêu sét đánh, đáng lẽ mang người ta đến với nhau nhưng đau đớn thay, đó lại là sự ngang trái của cuộc đời. Tình yêu của những cặp đôi gặp gỡ muộn màng khi cả hai đã là của hai gia đình khác nhau, người ta vội vàng lao vào nhau nhưng sau đó những ràng buộc kéo về với thực tại, để rồi sau này dù muộn màng mới có thể đến với nhau nhưng trong hình hài khác (khi hai người qua đời được chôn cất cùng nhau)_x000D_
_x000D_
Mà cuộc đời nếu không yêu thì người ta làm gì nhỉ?_x000D_
Violett, cô ấy sau thất bại của tình yêu thì hằng ngày vẫn như bao người khác, cô vẫn phải làm việc, một công việc trông coi nghĩa trang. Cô ấy dành tình yêu cho công việc của mình, chăm sóc cho những ngôi mộ, trồng hoa và làm vườn với niềm say mê bất tận. Cô ấy yêu ngôi nhà nơi cô ấy ở, ngôi nhà mà theo mô tả thì khá thơm, thơm mùi của cà phê, rượu, trà mỗi khi khách viếng mộ ghé thăm đều được thiết đãi. Cô ấy yêu quý đồng nghiệp, những phu đào mộ mặc dù ai có khiếm khuyết riêng. Cô ấy yêu những chú mèo, cô ấy yêu cô con gái (đã qua đời nhiều năm), và hơn hết là yêu bản thân._x000D_
_x000D_
Lại quay trở về tình yêu, đôi khi có những điều không nói khiến cả hai hiểu sai nhau và sau cùng đẩy cả hai rời xa._x000D_
_x000D_
Và sau những khổ đau vì yêu, dù ở tuổi hơn 50, Violett cô ấy lại gặp được tình yêu, được yêu lần nữa_x000D_
_x000D_
Dù ở lứa tuổi nào, khi cảm xúc không chai sạn thì người ta vẫn có thể yêu nhau nồng nàn, đúng thế không? Dù nhận ra nhau muộn thì vẫn hơn là không. Như một câu trong quyển sách:  ""Có một sợi dây vô hình kết nối những người mà định mệnh sắp đặt cho gặp nhau, rằng sợi dây đó có thể bị rối nhưng không bao giờ đứt""",pos
74021317,11363633,5,Chưa đọc nhưng sách đóng gói tốt,pos
87226756,134234,5,"chưa đọc sách nhưng tiki gói hàng cẩn thận lắm, sách không bị móp hay gãy bìa",pos
87226756,22622619,5,"Giao hàng rất nhanh, sách khá đẹp, tuy nhiên bookmark hơi cũ, 9/10",pos
73878873,23958591,5,đưa ra nhiều phương pháp tư duy và có những phương pháp bản thân chúng ta đã từng gặp trong cuộc sống,pos
74021317,13600910,5,"Đóng gói tốt, chất lượng.",pos
52788072,5327689,5,"sách mới, bọc cẩn thận",pos
52788072,14962785,5,Sách đẹp lắm mọi người à. Giao hàng siêu nhanh luônnnnnnnnnnnn,pos
74021317,1185911,5,"Sách thơm mùi mới. 
Lâu lắm rồi mới đọc một quyển sách thẳng thớm thế này. Nó khiến mình nhớ lại bản thân cũng từng là một đứa con nít hiếu kỳ, năng động để khi lớn lên, mình thông cảm hơn cho những đứa trẻ luôn khiến mình khó chịu. 
Điều tuyệt vời nhất không hẳn được là chính mình mà cảm giác được là mình một cách an toàn trong sự yêu thương của những người xung quanh. Ở đó, mình cảm thấy thật sự tự do. 
:”) mong quyển sách này sẽ mang lại một cơn gió mát giữa những ngày ở nhà và lo lắng hiện nay.",pos
189643105,15128197,5,Rất ok,pos
13419678,7618068,5,"Sách mới đẹp, giao đến tay trong tình trạng nguyên vẹn.",pos
120219394,27837115,5,"Sách đẹp tiki giao hàng nhanh, mình chưa đọc nhưng cho shop 5 sao nhé",pos
181699664,777533,5,Sách hay,pos
173882437,8908845,5,sách giao nhanh đặt tối qua nay đã giao r,pos
3608623,15842545,5,Very good,pos
87226756,26483507,5,sách đẹp,pos
262977989,1464242,5,"Giao hàng nhanh, đóng gói cẩn thận. Sách được bọc nilong mới cứng. Trong sách có thanh dấu trang & bộ quà tặng nữa, quá ngon lành_x000D_
Nội dung thì mình chưa đọc nhưng bước đầu nhận sách được cảm giác thấy ưng bụng, mong là nội dung phù hợp với mình nữa là hết nước chấm🥰",pos
66067655,26992152,5,Giao hàng nhanh chất lượng sản phẩm tuyệt vời,pos
140416370,21584134,5,Sách hay,pos
3608623,18560091,5,ưng,pos
52788072,17664191,5,"Sách ko bị hư hỏng, shipper nhiệt tình dễ thương, đánh giá 5 sao",pos
74021317,1866995,5,"giao hàng sớm hơn dự kiến, chất lượng tốt",pos
74021317,27242129,5,"Đóng gói kĩ, giao hàng cực nhanh, nên mua nha❤️",pos
3954355,28267167,5,"cứ ngỡ sách *** nhưng lật một hồi thì đúng là sách real, sách in hơi nhòe, loại giấy trắng nhưng kh ngà vàng như các cuốn khác, ngoài phầm bị dập móp bên ngoài thì sản phẩm cũng okla",pos
103379147,8571050,5,"Có lẽ vì Hà Nội f0 tăng nhiều nên phải 3 ngày sau mình mới nhận được sách nhưng sách vẫn mới tinh, không bị móp góc hay gáy sách, hộp bọc vừa vặn lắm. Nội dung sách thì khỏi bàn rồi :))).",pos
113530805,18693415,5,chất lượng sách rất tốt,pos
52788072,13678673,5,giao về nguyên vẹn nè;3 yêu,pos
52788072,22453611,5,Hay,pos
159004131,26765146,5,"Giao hàng tốt, đóng gói kĩ càng. Sách mới đẹp được bộc ni lông.",pos
74021317,8855191,5,Lâu lắm rồi mới đọc được một quyển vừa làm mình cười sặc sụa nhưng cũng làm mình khóc hết nước mắt như vậy.,pos
73878873,13981657,5,"giao hàng sớm hơn dự kiến ,nhưng đầu sách bị nát chắc do vận chuyển",pos
178294073,16940,5,"Sách dịch ổn, nội dung ok. Sách giúp nhà đầu tư cá nhân hiểu thêm rèn thêm nhiều về tâm lý giao dịch - một yếu tố cực kỳ quan trọng trong đầu tư tài chính, chứng khoán...",pos
50414368,549775,5,Sách được bọc cẩn thận. Không bị bẩn hay rách gáy gì cả,pos
74021317,16677150,5,Sản phẩm rất oki nhaaaaa,pos
194960730,12517714,5,"Tác phẩm rất hay , nếu bạn muốn nhìn rộng hơn về chiến tranh việt nam",pos
87226756,14284247,5,sách nd tạm đc. tiki giao hàng nhanh. sách hoàn hảo,pos
74021317,16380116,5,nhân văn lắm nhen,pos
145288029,5469549,5,"Sách giao đến tuy chỉ để trong mỗi hộp giấy 🥲 may vẫn ổn, ko móp méo rách. Mong tiki giao sách bọc thêm 1 lớp nilon xốp hơi bên ngoài.",pos
173763072,16656598,5,Sách hay,pos
168283405,2073251,5,Hay,pos
145288029,27250288,5,ừ thì cho 5 sao,pos
263070154,1290988,5,Shop đóng gói cẩn thận và giao nhanh. Sẽ tiếp tục ủng hộ shop ah,pos
120219394,18136163,5,sách rất đẹp,pos
72308265,10904202,5,Sách đẹp quá,pos
8886007,30212729,5,giao hàng siêu nhanh đóng gói đẹp cẩn thận giá thành rẻ hơn so với các sàn khác sách mới in ấn đẹp rõ nét chuyện hay cực kì 🫶🫶🫶🫶,pos
53532186,1071278,5,rất tuyệt,pos
162205263,1523068,5,Sản phẩm đẹp bao bì tốt quà tặng đầy đủ.,pos
145288029,22216991,5,"Lạ! Ko phải sách lạ mà là số bản ấn hành và lượng sách bán ra. Dù sao sách hay, NN làm sách sang, đẹp. Ship nhanh, gói ghém ok.",pos
87226756,8141044,5,"Sách rất đẹp, giao hàng nhanh",pos
197629362,27311567,5,Truyện của Tây Tử Tự hông làm tui thất vọng,pos
194959173,23906357,5,"Chưa đọc. Bao bì oki, in đẹp, book mark bình thường không đặc sắc. Mỏng hơn quyển 1",pos
52789367,5510787,5,"Sách đẹp_x000D_
Bản mới có tranh minh họa đẹp lắm",pos
73125816,26215105,5,Rất tuyệt vời,pos
46789754,6288800,5,sản phẩm đẹp!,pos
74021317,5161812,5,"Sách đáng đọc, giúp bản thân mở ra những thế giới quan mới mẻ.",pos
271379451,12728852,5,Ok,pos
74021317,504398,5,ok,pos
184466860,23119657,5,"Giao hàng nhanh,shipper thân thiện.Sản phẩm rất Ok,đúng với mô tả",pos
52789367,547020,5,“A quyết chí muốn điều gì thì toàn vũ trụ sẽ chung sức để a đạt đc điều ấy” -  Câu nói khiến mình ấn tượng nhất trong câu chuyện (thực ra thì toàn bộ câu chuyện có khá nhiều câu nói hay ho hơn nữa cơ ấy nhưng thích mà ai biết đc sẽ thích nó vì điều gì cơ chứ ?),pos
162844699,5569740,5,Hàng đẹp nha. chất lượng tốt . đúng ý mình . giao hàng khá nhanh . mọi người nên mua nhé .,pos
184466860,28117375,5,"Lần này do hết hàng nên chờ sách hơi lâu, nhưng có là Tiki giao liền. Chất lượng sách khá ok, nội dung thì chỉ biết qua review nên giờ trải nghiệm thôi :))",pos
42459036,22015586,5,"Đọc hay, sâu sắc. Áp dụng phù hợp cho thực tế.",pos
52789367,24611271,5,Đẹpppp,pos
87226756,22828202,5,"nội dung rất hay, bạn tui dành cả tiếng để đọc lun, nên mua",pos
13419678,10681858,5,"Cuốn sách khá ổn. Nội dung chia làm 2 phần.Phần 1 kể về sự cùng cực của người tù trong trại tập trung. Phần này khá cảm động.Phần 2 chủ yếu nói về "" liệu pháp ya nghĩa"" lý giải Phương thức chữa lành vết thương lòng và tìm thấy mục tiêu sống.",pos
73878873,10871635,5,Tuyệt! Sách cute ghê ý,pos
46789754,2105839,5,"Giao nhanh , gói cẩn thận. Sách nội dung rất ok.",pos
104741661,16768459,5,"2 cuốn này thì siêu hot rồi, mỗi sáng thức dậy mở 1 trang sách mà nghiền ngẫm hay đơn giản là chọn một con số ý nghĩa kèm một lá thư gửi cho bạn bè người thân. Tiki sale 60% còn 91k combo 2 cuốn thì chẳng có lý do gì lại không mua cả. Dù đóng gói sơ sài nhưng luôn giao sớm hoặc đúng với ngày hẹn nên mình rất thích.",pos
76013378,5956653,5,quá là hay luôn!!,pos
173882437,27597112,5,Rất hayy,pos
76013378,5867237,5,"Sách hay, đẹp, đáng giá đồng tiền",pos
140416370,5111464,5,"Sách hay, chi tiết, phân tích tâm lý sâu sắc, dễ hiểu, có thể áp dụng được nhiều khía cạnh trong cuộc sống như gia đình, công việc...sách chỉ ra con đường cách thức để cảm thấy hạnh phúc trong cuộc sống",pos
74021317,23299591,5,Sách hay mà buồn quá,pos
14508205,5657364,5,sổ rất đẹp,pos
273819808,419680,5,Sách đọc có những góc nhìn khá hay,pos
276886061,25824837,5,"Sách đẹp, giá rẻ, hàng real nên không có gì phải bàn, có TikiNow nữa nên giao hàng rất nhanh :)))_x000D_
Cảm ơn shop",pos
53532186,12285430,5,tuyệt vời,pos
10005245,6308768,5,"Sau 2h đặt đã nhận được hàng, riết rồi cứ toàn mua sách trên Tiki",pos
157240665,21757703,5,sách rất hay,pos
78598381,14878554,5,nội đứng sách khá hay,pos
73125816,11154895,5,"Giao siêu nhanh, đóng gói kỹ lưỡng, mua ở Tiki nên an tâm về chất lượng",pos
3608623,17318400,5,chưa đọc.,neu
54614797,27194907,5,"- Bookmark xinh lắm, mình thích cuốn này vì tựa đề ý nghĩa.",pos
76013378,6467037,5,.,pos
78598381,21331268,5,tốt,pos
10005245,5205335,5,"Dạo gần đây mình đặt hàng hình như Tiki đã chuyển nhà vận chuyển. Đóng gói không còn được chỉnh chu như trước nữa. Hàng hóa bên trong thì lộn xộn, hộp bị bẹp. Mong tiki xem lại phần này. Nó làm mình nhận đc sách ko vui tẹo nào. Mình nhớ như ngày trước có anh mặc áo tiki giao tận nơi. Nhớ những hộp bọc chắc chắc chỉnh chu của Tiki.",pos
168283405,19191510,5,"Sách bọc chắc chắn, ship nhanh dã man ạ, chưa kể là giá thành rẻ hơn rất nhìu so vớ các nhà sách khác và sàn thương mại điện tử khác nữa ạ 🥰",pos
90056907,7449734,5,"Mình chưa đọc nội dung, nhưng mình đánh giá rất cao về việc vận chuyển của tiki, sách bọc cẩn thận, giao hàng rất nhanh, vừa mới đặt tối qua mà nay có luôn rồi =))). Rất hài lòng",pos
13419678,14964044,5,Hông có bookmark🥲,neg
17719702,5634322,5,chất lượng,pos
10005245,28302731,5,Sách rất tuyết vời,pos
8885995,22334731,5,Tốt,pos
186211127,407838,5,Đọc một lèo hết luôn cuốn sách. Tóm gọn trong 2 chữ: hữu ích và thiết thực.,pos
52789367,284403,5,"tiki giao hàng cực nhanh, sách đẹp mới, tiếp tục tin tưởng mua sách ở tiki",pos
3304875,20137723,5,"thích keigo lắmm, thích cả sách trinh thám và cuốn kỳ ảo này của ông, bìa xinh vl",pos
103379147,22089687,5,"Sách hay, tiki ship nhanh trong ngày như đã hẹn, không có lỗi xuất bản gì, ncl rất ưng tiki vs nhã nam",pos
85763211,8560493,5,"giao hàng nhanh, điều kiện đơn hàng được đảm bảo. sách hay",pos
54614797,21532754,5,"Bìa hơi bụi xíu nhma bù lại sách vừa rẻ vừa chất lượng, giao hàng nhanh.",pos
52788072,1973776,5,Ok,pos
7982628,419440,5,"Chỉ có thể nói rằng đây là một quyển sách vượt thời gian. Theo suy nghĩ cá nhân, thì tư tưởng, xu hướng xã hội, sự phát triển trong nội dung của tác phẩm này sẽ còn tồn tại và đúng đắn ít nhất trong hàng thế kỷ nữa. Mình đã tặng và giới thiệu tác phẩm này đến rất nhiều người. Tất cả đều đáng giá cao về nó. Và tâm trạng chung của tất cả, bao gồm bản thân, là càng đọc càng sợ hết.",pos
159004131,26343307,5,Giao hàng nhanh lắm ạ,pos
77774625,700592,5,"Tiki giao cực nhanh. Sách cứng cáp mới toanh, nội dung nhìn qua khá hấp dẫn và đúng vấn đề mình đang cần tìm hiểu. Cuốn này lại đang được freeship nên mọi người mua nhanh lên nhé",pos
3608623,7722700,5,"cuốn sách khổ nhỏ - giá cao, kkkk",pos
74021317,28886619,5,"Nội dung rất sâu sắc và chân thực, lột tả về vẻ cơ cực của tầng lớp nghèo khổ, bế tắc của họ đồng thời điểm nhấn về cậu bé ZeZe được diễn tả cảm xúc rất chân thực, nghịch ngợm ham chơi nhưng đầy tò mò học hỏi và hơn hên là khao khát được yêu thương cháy bỏng._x000D_
_x000D_
Chương 1 đọc thấy vẫn bình thường nhưng qua tới chương 2 đầy nước mắt. Một tác phẩm rất đáng để đọc và suy ngẫm về giá trị của tình yêu thương có thể khơi gợi những điều tốt đẹp cháy bỏng bên trong mỗi con người._x000D_
_x000D_
Tiki giao hàng nhanh, bọc kỹ, sách đẹp.",pos
78598381,19918324,5,"giao hàng nhanh, sản phẩm đẹp chất lượng tốt",pos
176909221,27706713,5,"Chưa đọc nội dung nhưng nghe rv mê quá
Sách đẹp, còn nguyên seal",pos
14508205,942456,5,"Đối với ng có ý định tập một thói quen gì, cuốn sách là một người bạn đồng hành tuyệt vời. Kết quả bạn sẽ nhìn thấy sau khi  hoàn thành 66 ngày. Giá trị của cuốn sách nằm ở giá trị bạn đạt được.",pos
159004131,21813735,5,"sách xinh đẹp tuyệt vời luôn, không ngờ là em nó to vậy, giao hàng nhanh lắm",pos
153518828,12146069,5,Hài lòng,pos
275406600,364915,5,đặt hàng 8h sáng 12h đã nhận được hàng. Công nhận dịch vụ giao nhận tốt. Cứ sách thì nhớ Tiki,pos
76013378,8745047,5,cuốn sách nổi tiếng của dân data,pos
145977548,192422,5,"Giao hàng nhanh, đóng gói ok",pos
173364636,16857714,5,"Sáchhh siêu hay siêu đáng đồng tiền, cực kì chất lượng",pos
52789367,10170866,5,"Sp đẹp y hình, giao hàng nhanh, phù hợp giá tiền",pos
52785564,22978666,5,"Bìa sách phải nói đẹp hết chỗ chê, nội dung lại hay. Đọc mà quên luôn thời gian, nói chung nên mua.",pos
52788072,507788,5,"Đóng gói cẩn thận, sách hay",pos
52788072,14175076,5,nhanh,pos
54614797,20732570,5,ko nghĩ khổ nhỏ kkk,pos
159004131,26722233,5,"sách siêu dày, hơi rách seal một chút",pos
3954355,134186,5,"Nội dung rất hay, từng câu chữ đều có thể giúp chúng ta dễ chịu, sống tốt hơn",pos
46789754,2124641,5,Sách chất lượng tốt. Sẽ review sách sau khi đọc xong,pos
130314065,11199789,5,Giao hàng nhanh,pos
74021317,7862925,5,"thực sự là 1 tác phẩm hay đang để đọc và suy ngẫm cách cư xử của người lớn và suy nghĩ của trẻ con, đứa trẻ con nào cũng có con quỷ nghịch ngợm trong người, sống trong gia đình nghèo bắt buộc phải trưởng thành sớm",pos
85763211,26107048,5,"đóng gói cẩn thận ,giao hàng nhanh",pos
7718737,19085494,5,Sách hay,pos
53720978,1712151,5,"nội dung hay, ko chỉ cho trẻ mà người lớn cũng cần chiêm nghiệm",pos
187827003,25873189,5,"""Vô thường là nhìn vào thực tại trong khía cạnh thời gian. Vô ngã là nhìn trong bình diện không gian""/ Tr 61_x000D_
"" Bụt dạy rằng khi có đủ nhân duyên thì bạn biểu hiện. Khi nhân duyên không đủ nữa, bạn sẽ ngưng hiện hữu để có thể xuất hiện dưới các hình tướng khác, trong những điều kiện khác.""/ Tr 87",pos
13419678,9438462,5,Ship nhanh sách đẹp,pos
52789367,22066022,5,đóng gói cẩn thận 👍👍👍,pos
104741661,10639071,5,"sách hay, giao nhanh, đóng gói cẩn thận",pos
274404957,170342,5,Cuốn sách bổ ích để các bố mẹ chơi với con. Rất nhiều trò chơi có thể áp dụng tại nhà,pos
48629535,7313049,5,"Nếu như Mắt Biếc là một nỗi buồn rất lãng mạn, thì NXCMCT là một nỗi buồn rất thực tế",pos
114937969,99123,5,Mới toanh!,pos
52788072,19104908,5,Một câu chuyện để lại rất nhiều suy tư cho người đọc. Cá nhân thực sự cảm thấy thương cho số phận của cậu bé nghèo Lintang,pos
262977989,12765323,5,4đ/10... cũng ko đến nỗi nào 😊,neg
273819808,10449542,5,"Sản phẩn tốt, giao hàng nhanh.",pos
177487151,18681110,5,oke sách hay cuốn,pos
159004131,10166081,5,"sách siêu đẹp, đóng gói khá cẩn thận, nội dung okela",pos
53452969,334685,5,Nội dung thực tế áp dụng được mọi người nên tham khảo nha.,pos
194959173,17803203,5,truyện khá hay mn nên đọc nha,pos
52785564,27966066,5,"Không bic nói gì hên, nma mình khen cuốn này rất hay luôn ý, mng nên đọc qua nhó",pos
53532186,10198772,5,"sách đẹp, chưa đọc nên chưa đánh giá được nội dung",pos
10005245,22509090,5,"Tiki đóng gói chán quá, sách không bọc riêng gì cả, hộp bị rạch mất 1 nửa cứ như bị bóc hàng, may mà không móp méo gì nhiều nên cho 5 sao nhé",pos
19349145,17121281,5,"Bìa sách thì tốt, giấy có mùi thơm giống nyc em. Em rất hài lòng ạ :))",pos
104741661,6788522,5,ok,pos
145288029,10484596,5,nặng hơn cả lược sử thế giới nữa trời đất,pos
3954355,10331452,5,"Đúng mô tả trên shop
Truyện đọc hay lôi cuốn, nét chữ rõ ràng cụ thể, giấy đẹp, bìa đẹp!",pos
46789754,25820627,5,"Sách hay, Tiki giao hàng nhanh",pos
52789367,12131305,5,sách đẹp giao nhanh,pos
77539095,6016012,5,"Rất hay, con gái mình 4 tuổi rất thích",pos
